country_code,country_name,year,non-resident,resident,total
JAM,Jamaica,2011,93.0,20.0,113.0
JAM,Jamaica,2012,82.0,25.0,107.0
JAM,Jamaica,2013,97.0,22.0,119.0
JAM,Jamaica,2014,122.0,33.0,155.0
JAM,Jamaica,2015,63.0,7.0,70.0
JAM,Jamaica,2016,59.0,19.0,78.0
JAM,Jamaica,2017,57.0,11.0,68.0
JAM,Jamaica,2018,53.0,26.0,79.0
JAM,Jamaica,2019,51.0,14.0,65.0
JAM,Jamaica,2020,47.0,10.0,57.0
JAM,Jamaica,2021,60.0,16.0,76.0
JOR,Jordan,1980,68.0,,68.0
JOR,Jordan,1981,91.0,,91.0
JOR,Jordan,1982,24.0,,24.0
JOR,Jordan,1989,61.0,11.0,72.0
JOR,Jordan,2000,127.0,71.0,198.0
JOR,Jordan,2001,147.0,52.0,199.0
JOR,Jordan,2002,117.0,21.0,138.0
JOR,Jordan,2003,157.0,25.0,182.0
JOR,Jordan,2004,141.0,42.0,183.0
JOR,Jordan,2005,169.0,49.0,218.0
JOR,Jordan,2006,428.0,75.0,503.0
JOR,Jordan,2007,507.0,59.0,566.0
JOR,Jordan,2008,535.0,50.0,585.0
JOR,Jordan,2009,446.0,60.0,506.0
JOR,Jordan,2010,429.0,45.0,474.0
JOR,Jordan,2011,360.0,40.0,400.0
JOR,Jordan,2012,346.0,48.0,394.0
JOR,Jordan,2013,357.0,35.0,392.0
JOR,Jordan,2014,339.0,40.0,379.0
JOR,Jordan,2015,294.0,41.0,335.0
JOR,Jordan,2016,256.0,22.0,278.0
JOR,Jordan,2017,174.0,26.0,200.0
JOR,Jordan,2018,109.0,24.0,133.0
JOR,Jordan,2019,290.0,21.0,311.0
JOR,Jordan,2020,301.0,36.0,337.0
JOR,Jordan,2021,322.0,25.0,347.0
JPN,Japan,1980,25290.0,165730.0,191020.0
JPN,Japan,1983,24977.0,227708.0,252685.0
JPN,Japan,1984,28562.0,256205.0,284767.0
JPN,Japan,1985,28622.0,274373.0,302995.0
JPN,Japan,1986,29887.0,290202.0,320089.0
JPN,Japan,1987,30089.0,311006.0,341095.0
JPN,Japan,1988,30491.0,308908.0,339399.0
JPN,Japan,1989,33641.0,317566.0,351207.0
JPN,Japan,1990,34360.0,333230.0,367590.0
JPN,Japan,1991,33463.0,335933.0,369396.0
JPN,Japan,1992,33875.0,338019.0,371894.0
JPN,Japan,1993,34141.0,332345.0,366486.0
JPN,Japan,1994,33363.0,319938.0,353301.0
JPN,Japan,1995,34603.0,334612.0,369215.0
JPN,Japan,1996,36514.0,340101.0,376615.0
JPN,Japan,1997,40765.0,350807.0,391572.0
JPN,Japan,1998,42551.0,359381.0,401932.0
JPN,Japan,1999,45475.0,360180.0,405655.0
JPN,Japan,2000,49501.0,387364.0,436865.0
JPN,Japan,2001,52408.0,386767.0,439175.0
JPN,Japan,2002,51586.0,369458.0,421044.0
JPN,Japan,2003,54909.0,358184.0,413093.0
JPN,Japan,2004,54665.0,368416.0,423081.0
JPN,Japan,2005,59118.0,367960.0,427078.0
JPN,Japan,2006,61614.0,347060.0,408674.0
JPN,Japan,2007,62793.0,333498.0,396291.0
JPN,Japan,2008,60892.0,330110.0,391002.0
JPN,Japan,2009,53281.0,295315.0,348596.0
JPN,Japan,2010,54517.0,290081.0,344598.0
JPN,Japan,2011,55030.0,287580.0,342610.0
JPN,Japan,2012,55783.0,287013.0,342796.0
JPN,Japan,2013,56705.0,271731.0,328436.0
JPN,Japan,2014,60030.0,265959.0,325989.0
JPN,Japan,2015,59882.0,258839.0,318721.0
JPN,Japan,2016,58137.0,260244.0,318381.0
JPN,Japan,2017,58189.0,260292.0,318481.0
JPN,Japan,2018,59937.0,253630.0,313567.0
JPN,Japan,2019,62597.0,245372.0,307969.0
JPN,Japan,2020,61124.0,227348.0,288472.0
JPN,Japan,2021,66748.0,222452.0,289200.0
KAZ,Kazakhstan,1992,12.0,433.0,445.0
KAZ,Kazakhstan,1993,1205.0,3223.0,4428.0
KAZ,Kazakhstan,1994,183.0,1393.0,1576.0
KAZ,Kazakhstan,1995,342.0,1031.0,1373.0
KAZ,Kazakhstan,1996,325.0,1022.0,1347.0
KAZ,Kazakhstan,1997,303.0,1171.0,1474.0
KAZ,Kazakhstan,1998,159.0,1244.0,1403.0
KAZ,Kazakhstan,1999,111.0,1352.0,1463.0
KAZ,Kazakhstan,2000,116.0,1399.0,1515.0
KAZ,Kazakhstan,2001,99.0,1607.0,1706.0
KAZ,Kazakhstan,2002,103.0,1594.0,1697.0
KAZ,Kazakhstan,2003,102.0,1696.0,1798.0
KAZ,Kazakhstan,2004,111.0,1756.0,1867.0
KAZ,Kazakhstan,2005,103.0,1523.0,1626.0
KAZ,Kazakhstan,2006,124.0,1433.0,1557.0
KAZ,Kazakhstan,2007,194.0,1633.0,1827.0
KAZ,Kazakhstan,2008,189.0,1483.0,1672.0
KAZ,Kazakhstan,2009,314.0,1513.0,1827.0
KAZ,Kazakhstan,2010,273.0,1691.0,1964.0
KAZ,Kazakhstan,2011,317.0,1415.0,1732.0
KAZ,Kazakhstan,2013,378.0,1824.0,2202.0
KAZ,Kazakhstan,2014,271.0,1742.0,2013.0
KAZ,Kazakhstan,2015,232.0,1271.0,1503.0
KAZ,Kazakhstan,2016,231.0,993.0,1224.0
KAZ,Kazakhstan,2017,173.0,1055.0,1228.0
KAZ,Kazakhstan,2018,193.0,789.0,982.0
KAZ,Kazakhstan,2020,97.0,803.0,900.0
KEN,Kenya,1980,96.0,,96.0
KEN,Kenya,1981,75.0,,75.0
KEN,Kenya,1982,76.0,,76.0
KEN,Kenya,1983,100.0,,100.0
KEN,Kenya,1984,122.0,,122.0
KEN,Kenya,1985,98.0,,98.0
KEN,Kenya,1986,107.0,,107.0
KEN,Kenya,1987,108.0,,108.0
KEN,Kenya,1988,55.0,1.0,56.0
KEN,Kenya,1989,65.0,,65.0
KEN,Kenya,1991,20.0,8.0,28.0
KEN,Kenya,1993,37.0,14.0,51.0
KEN,Kenya,1996,38.0,15.0,53.0
KEN,Kenya,1997,40.0,22.0,62.0
KEN,Kenya,1998,34.0,27.0,61.0
KEN,Kenya,1999,30.0,25.0,55.0
KEN,Kenya,2002,49.0,23.0,72.0
KEN,Kenya,2003,73.0,22.0,95.0
KEN,Kenya,2004,53.0,31.0,84.0
KEN,Kenya,2005,59.0,34.0,93.0
KEN,Kenya,2006,41.0,41.0,82.0
KEN,Kenya,2007,91.0,41.0,132.0
KEN,Kenya,2008,89.0,63.0,152.0
KEN,Kenya,2009,123.0,48.0,171.0
KEN,Kenya,2010,120.0,77.0,197.0
KEN,Kenya,2011,122.0,135.0,257.0
KEN,Kenya,2012,136.0,123.0,259.0
KEN,Kenya,2013,114.0,127.0,241.0
KEN,Kenya,2014,75.0,132.0,207.0
KEN,Kenya,2015,56.0,137.0,193.0
KEN,Kenya,2016,59.0,144.0,203.0
KEN,Kenya,2017,43.0,135.0,178.0
KEN,Kenya,2018,42.0,244.0,286.0
KEN,Kenya,2019,41.0,294.0,335.0
KEN,Kenya,2020,35.0,341.0,376.0
KEN,Kenya,2021,37.0,160.0,197.0
KGZ,Kyrgyz Republic,1994,259.0,132.0,391.0
KGZ,Kyrgyz Republic,1995,29.0,119.0,148.0
KGZ,Kyrgyz Republic,1996,142.0,126.0,268.0
KGZ,Kyrgyz Republic,1997,55.0,152.0,207.0
KGZ,Kyrgyz Republic,1998,12.0,111.0,123.0
KGZ,Kyrgyz Republic,1999,2.0,60.0,62.0
KGZ,Kyrgyz Republic,2000,4.0,80.0,84.0
KGZ,Kyrgyz Republic,2001,14.0,84.0,98.0
KGZ,Kyrgyz Republic,2002,5.0,123.0,128.0
KGZ,Kyrgyz Republic,2003,1.0,179.0,180.0
KGZ,Kyrgyz Republic,2007,3.0,155.0,158.0
KGZ,Kyrgyz Republic,2008,3.0,135.0,138.0
KGZ,Kyrgyz Republic,2009,3.0,146.0,149.0
KGZ,Kyrgyz Republic,2010,6.0,134.0,140.0
KGZ,Kyrgyz Republic,2011,5.0,124.0,129.0
KGZ,Kyrgyz Republic,2012,1.0,110.0,111.0
KGZ,Kyrgyz Republic,2013,3.0,111.0,114.0
KGZ,Kyrgyz Republic,2014,7.0,132.0,139.0
KGZ,Kyrgyz Republic,2015,4.0,122.0,126.0
KGZ,Kyrgyz Republic,2016,5.0,84.0,89.0
KGZ,Kyrgyz Republic,2017,9.0,137.0,146.0
KGZ,Kyrgyz Republic,2019,1.0,92.0,93.0
KGZ,Kyrgyz Republic,2020,1.0,63.0,64.0
KGZ,Kyrgyz Republic,2021,4.0,83.0,87.0
KHM,Cambodia,2007,13.0,,13.0
KHM,Cambodia,2008,39.0,,39.0
KHM,Cambodia,2009,28.0,,28.0
KHM,Cambodia,2010,26.0,,26.0
KHM,Cambodia,2011,43.0,,43.0
KHM,Cambodia,2012,53.0,,53.0
KHM,Cambodia,2013,74.0,1.0,75.0
KHM,Cambodia,2014,65.0,2.0,67.0
KHM,Cambodia,2015,65.0,,65.0
KHM,Cambodia,2016,77.0,3.0,80.0
KHM,Cambodia,2017,55.0,,55.0
KHM,Cambodia,2018,160.0,1.0,161.0
KHM,Cambodia,2019,310.0,,310.0
KHM,Cambodia,2020,248.0,,248.0
KIR,Kiribati,1985,1.0,,1.0
KIR,Kiribati,1999,2.0,,2.0
KNA,St. Kitts and Nevis,2015,4.0,,4.0
KNA,St. Kitts and Nevis,2016,5.0,,5.0
KNA,St. Kitts and Nevis,2017,9.0,,9.0
KNA,St. Kitts and Nevis,2018,4.0,,4.0
KOR,"Korea, Rep.",1980,3829.0,1241.0,5070.0
KOR,"Korea, Rep.",1981,3984.0,1319.0,5303.0
KOR,"Korea, Rep.",1982,4368.0,1556.0,5924.0
KOR,"Korea, Rep.",1983,4795.0,1599.0,6394.0
KOR,"Korea, Rep.",1984,6636.0,1997.0,8633.0
KOR,"Korea, Rep.",1985,7883.0,2702.0,10585.0
KOR,"Korea, Rep.",1986,9115.0,3640.0,12755.0
KOR,"Korea, Rep.",1987,12186.0,4871.0,17057.0
KOR,"Korea, Rep.",1988,14355.0,5696.0,20051.0
KOR,"Korea, Rep.",1989,16295.0,7020.0,23315.0
KOR,"Korea, Rep.",1990,16738.0,9082.0,25820.0
KOR,"Korea, Rep.",1991,14880.0,13253.0,28133.0
KOR,"Korea, Rep.",1992,15122.0,15951.0,31073.0
KOR,"Korea, Rep.",1993,15044.0,21449.0,36493.0
KOR,"Korea, Rep.",1994,17158.0,28554.0,45712.0
KOR,"Korea, Rep.",1995,19271.0,59228.0,78499.0
KOR,"Korea, Rep.",1996,21921.0,68405.0,90326.0
KOR,"Korea, Rep.",1997,25325.0,67359.0,92684.0
KOR,"Korea, Rep.",1998,24637.0,50596.0,75233.0
KOR,"Korea, Rep.",1999,24672.0,55970.0,80642.0
KOR,"Korea, Rep.",2000,29179.0,72831.0,102010.0
KOR,"Korea, Rep.",2001,30898.0,73714.0,104612.0
KOR,"Korea, Rep.",2002,29566.0,76570.0,106136.0
KOR,"Korea, Rep.",2003,28338.0,90313.0,118651.0
KOR,"Korea, Rep.",2004,34865.0,105250.0,140115.0
KOR,"Korea, Rep.",2005,38733.0,122188.0,160921.0
KOR,"Korea, Rep.",2006,40713.0,125476.0,166189.0
KOR,"Korea, Rep.",2007,43768.0,128701.0,172469.0
KOR,"Korea, Rep.",2008,43518.0,127114.0,170632.0
KOR,"Korea, Rep.",2009,36207.0,127316.0,163523.0
KOR,"Korea, Rep.",2010,38296.0,131805.0,170101.0
KOR,"Korea, Rep.",2011,40890.0,138034.0,178924.0
KOR,"Korea, Rep.",2012,40779.0,148136.0,188915.0
KOR,"Korea, Rep.",2013,44611.0,159978.0,204589.0
KOR,"Korea, Rep.",2014,46219.0,164073.0,210292.0
KOR,"Korea, Rep.",2015,46419.0,167275.0,213694.0
KOR,"Korea, Rep.",2016,45406.0,163424.0,208830.0
KOR,"Korea, Rep.",2017,45691.0,159084.0,204775.0
KOR,"Korea, Rep.",2018,47431.0,162561.0,209992.0
KOR,"Korea, Rep.",2019,47372.0,171603.0,218975.0
KOR,"Korea, Rep.",2020,46282.0,180477.0,226759.0
KOR,"Korea, Rep.",2021,51753.0,186245.0,237998.0
KWT,Kuwait,2016,37.0,13.0,50.0
KWT,Kuwait,2018,256.0,1.0,257.0
LAO,Lao PDR,2004,11.0,,11.0
LAO,Lao PDR,2005,4.0,3.0,7.0
LAO,Lao PDR,2006,14.0,5.0,19.0
LAO,Lao PDR,2007,21.0,2.0,23.0
LAO,Lao PDR,2008,36.0,1.0,37.0
LAO,Lao PDR,2009,18.0,,18.0
LAO,Lao PDR,2010,20.0,,20.0
LAO,Lao PDR,2011,43.0,,43.0
LAO,Lao PDR,2012,53.0,,53.0
LAO,Lao PDR,2013,69.0,1.0,70.0
LAO,Lao PDR,2014,43.0,1.0,44.0
LAO,Lao PDR,2015,61.0,1.0,62.0
LAO,Lao PDR,2016,63.0,,63.0
LAO,Lao PDR,2017,97.0,3.0,100.0
LAO,Lao PDR,2018,58.0,1.0,59.0
LBN,Lebanon,2013,250.0,105.0,355.0
LBN,Lebanon,2014,261.0,80.0,341.0
LBN,Lebanon,2015,194.0,110.0,304.0
LBR,Liberia,1991,11.0,6.0,17.0
LBR,Liberia,1993,21.0,14.0,35.0
LBY,Libya,1989,24.0,3.0,27.0
LBY,Libya,1990,47.0,10.0,57.0
LBY,Libya,1991,22.0,25.0,47.0
LBY,Libya,1993,21.0,15.0,36.0
LBY,Libya,1994,21.0,10.0,31.0
LBY,Libya,1995,37.0,6.0,43.0
LBY,Libya,1996,23.0,12.0,35.0
LCA,St. Lucia,1980,14.0,,14.0
LCA,St. Lucia,1981,10.0,,10.0
LCA,St. Lucia,1983,5.0,,5.0
LCA,St. Lucia,1984,1.0,,1.0
LCA,St. Lucia,1990,2.0,,2.0
LCA,St. Lucia,1992,1.0,,1.0
LCA,St. Lucia,1995,4.0,,4.0
LCA,St. Lucia,1996,5.0,,5.0
LCA,St. Lucia,2001,7.0,,7.0
LCA,St. Lucia,2016,,5.0,5.0
LCA,St. Lucia,2017,,3.0,3.0
LCA,St. Lucia,2018,,2.0,2.0
LCN,Latin America & Caribbean,1980,18229.0,4939.0,23168.0
LCN,Latin America & Caribbean,1981,19233.0,4517.0,23750.0
LCN,Latin America & Caribbean,1982,17103.0,4378.0,21481.0
LCN,Latin America & Caribbean,1983,15132.0,5389.0,20521.0
LCN,Latin America & Caribbean,1984,14439.0,5368.0,19807.0
LCN,Latin America & Caribbean,1985,10708.0,3223.0,13931.0
LCN,Latin America & Caribbean,1986,10672.0,3132.0,13804.0
LCN,Latin America & Caribbean,1987,11433.0,3808.0,15241.0
LCN,Latin America & Caribbean,1988,10035.0,3331.0,13366.0
LCN,Latin America & Caribbean,1989,11273.0,3586.0,14859.0
LCN,Latin America & Caribbean,1990,13880.0,4580.0,18460.0
LCN,Latin America & Caribbean,1991,14456.0,4504.0,18960.0
LCN,Latin America & Caribbean,1992,17359.0,3870.0,21229.0
LCN,Latin America & Caribbean,1993,18718.0,4526.0,23244.0
LCN,Latin America & Caribbean,1994,21742.0,4321.0,26063.0
LCN,Latin America & Caribbean,1995,17060.0,4405.0,21465.0
LCN,Latin America & Caribbean,1996,22471.0,4806.0,27277.0
LCN,Latin America & Caribbean,1997,36818.0,4729.0,41547.0
LCN,Latin America & Caribbean,1998,34649.0,4271.0,38920.0
LCN,Latin America & Caribbean,1999,39071.0,4719.0,43790.0
LCN,Latin America & Caribbean,2000,42558.0,5272.0,47830.0
LCN,Latin America & Caribbean,2001,38671.0,5155.0,43826.0
LCN,Latin America & Caribbean,2002,37830.0,5387.0,43217.0
LCN,Latin America & Caribbean,2003,36331.0,5786.0,42117.0
LCN,Latin America & Caribbean,2004,37919.0,6117.0,44036.0
LCN,Latin America & Caribbean,2005,43034.0,6517.0,49551.0
LCN,Latin America & Caribbean,2006,47719.0,6364.0,54083.0
LCN,Latin America & Caribbean,2007,50846.0,6606.0,57452.0
LCN,Latin America & Caribbean,2008,52677.0,6676.0,59353.0
LCN,Latin America & Caribbean,2009,45025.0,6468.0,51493.0
LCN,Latin America & Caribbean,2010,46886.0,6390.0,53276.0
LCN,Latin America & Caribbean,2011,51214.0,7230.0,58444.0
LCN,Latin America & Caribbean,2012,54246.0,7634.0,61880.0
LCN,Latin America & Caribbean,2013,54244.0,7662.0,61906.0
LCN,Latin America & Caribbean,2014,55532.0,7455.0,62987.0
LCN,Latin America & Caribbean,2015,56102.0,7561.0,63663.0
LCN,Latin America & Caribbean,2016,50470.0,8674.0,59144.0
LCN,Latin America & Caribbean,2017,48231.0,8651.0,56882.0
LCN,Latin America & Caribbean,2018,46257.0,8183.0,54440.0
LCN,Latin America & Caribbean,2019,46129.0,8364.0,54493.0
LCN,Latin America & Caribbean,2020,42462.0,8385.0,50847.0
LKA,Sri Lanka,1980,67.0,11.0,78.0
LKA,Sri Lanka,1981,102.0,6.0,108.0
LKA,Sri Lanka,1982,76.0,12.0,88.0
LKA,Sri Lanka,1983,85.0,16.0,101.0
LKA,Sri Lanka,1984,78.0,16.0,94.0
LKA,Sri Lanka,1985,80.0,28.0,108.0
LKA,Sri Lanka,1986,103.0,26.0,129.0
LKA,Sri Lanka,1987,90.0,41.0,131.0
LKA,Sri Lanka,1988,92.0,26.0,118.0
LKA,Sri Lanka,1989,94.0,28.0,122.0
LKA,Sri Lanka,1990,83.0,23.0,106.0
LKA,Sri Lanka,1991,92.0,33.0,125.0
LKA,Sri Lanka,1992,91.0,36.0,127.0
LKA,Sri Lanka,1993,77.0,49.0,126.0
LKA,Sri Lanka,1994,57.0,36.0,93.0
LKA,Sri Lanka,1995,113.0,76.0,189.0
LKA,Sri Lanka,1996,114.0,50.0,164.0
LKA,Sri Lanka,1997,193.0,81.0,274.0
LKA,Sri Lanka,1998,158.0,54.0,212.0
LKA,Sri Lanka,1999,248.0,119.0,367.0
LKA,Sri Lanka,2000,250.0,71.0,321.0
LKA,Sri Lanka,2001,236.0,120.0,356.0
LKA,Sri Lanka,2002,202.0,123.0,325.0
LKA,Sri Lanka,2003,189.0,95.0,284.0
LKA,Sri Lanka,2004,195.0,120.0,315.0
LKA,Sri Lanka,2005,211.0,149.0,360.0
LKA,Sri Lanka,2006,270.0,153.0,423.0
LKA,Sri Lanka,2007,279.0,151.0,430.0
LKA,Sri Lanka,2008,264.0,201.0,465.0
LKA,Sri Lanka,2009,200.0,202.0,402.0
LKA,Sri Lanka,2010,235.0,225.0,460.0
LKA,Sri Lanka,2011,235.0,194.0,429.0
LKA,Sri Lanka,2013,188.0,328.0,516.0
LKA,Sri Lanka,2015,263.0,218.0,481.0
LKA,Sri Lanka,2016,293.0,280.0,573.0
LKA,Sri Lanka,2017,266.0,277.0,543.0
LKA,Sri Lanka,2018,260.0,343.0,603.0
LKA,Sri Lanka,2019,255.0,356.0,611.0
LKA,Sri Lanka,2020,251.0,353.0,604.0
LKA,Sri Lanka,2021,273.0,266.0,539.0
LSO,Lesotho,1989,14.0,,14.0
LSO,Lesotho,1995,2.0,8.0,10.0
LSO,Lesotho,1996,,1.0,1.0
LSO,Lesotho,2018,,4.0,4.0
LSO,Lesotho,2019,,1.0,1.0
LTU,Lithuania,1991,,29.0,29.0
LTU,Lithuania,1992,117.0,134.0,251.0
LTU,Lithuania,1993,1036.0,413.0,1449.0
LTU,Lithuania,1994,180.0,112.0,292.0
LTU,Lithuania,1995,27.0,106.0,133.0
LTU,Lithuania,1996,78.0,100.0,178.0
LTU,Lithuania,1997,77.0,125.0,202.0
LTU,Lithuania,1998,71.0,134.0,205.0
LTU,Lithuania,1999,71.0,86.0,157.0
LTU,Lithuania,2000,61.0,66.0,127.0
LTU,Lithuania,2001,55.0,68.0,123.0
LTU,Lithuania,2002,46.0,85.0,131.0
LTU,Lithuania,2003,49.0,64.0,113.0
LTU,Lithuania,2004,44.0,70.0,114.0
LTU,Lithuania,2005,47.0,68.0,115.0
LTU,Lithuania,2006,34.0,65.0,99.0
LTU,Lithuania,2007,20.0,62.0,82.0
LTU,Lithuania,2008,18.0,87.0,105.0
LTU,Lithuania,2009,16.0,91.0,107.0
LTU,Lithuania,2010,6.0,108.0,114.0
LTU,Lithuania,2011,15.0,93.0,108.0
LTU,Lithuania,2012,15.0,109.0,124.0
LTU,Lithuania,2013,20.0,117.0,137.0
LTU,Lithuania,2014,42.0,123.0,165.0
LTU,Lithuania,2015,18.0,101.0,119.0
LTU,Lithuania,2016,58.0,95.0,153.0
LTU,Lithuania,2017,46.0,81.0,127.0
LTU,Lithuania,2018,24.0,81.0,105.0
LTU,Lithuania,2019,33.0,90.0,123.0
LTU,Lithuania,2020,18.0,95.0,113.0
LTU,Lithuania,2021,9.0,81.0,90.0
LUX,Luxembourg,1980,897.0,97.0,994.0
LUX,Luxembourg,1981,708.0,109.0,817.0
LUX,Luxembourg,1982,616.0,94.0,710.0
LUX,Luxembourg,1984,496.0,58.0,554.0
LUX,Luxembourg,1985,439.0,81.0,520.0
LUX,Luxembourg,1986,407.0,80.0,487.0
LUX,Luxembourg,1987,300.0,69.0,369.0
LUX,Luxembourg,1988,248.0,68.0,316.0
LUX,Luxembourg,1989,169.0,58.0,227.0
LUX,Luxembourg,1990,165.0,41.0,206.0
LUX,Luxembourg,1991,119.0,52.0,171.0
LUX,Luxembourg,1993,166.0,73.0,239.0
LUX,Luxembourg,1994,74.0,50.0,124.0
LUX,Luxembourg,1995,69.0,35.0,104.0
LUX,Luxembourg,1996,77.0,52.0,129.0
LUX,Luxembourg,1997,102.0,48.0,150.0
LUX,Luxembourg,1998,68.0,44.0,112.0
LUX,Luxembourg,1999,86.0,24.0,110.0
LUX,Luxembourg,2000,91.0,85.0,176.0
LUX,Luxembourg,2001,70.0,51.0,121.0
LUX,Luxembourg,2002,42.0,41.0,83.0
LUX,Luxembourg,2003,8.0,16.0,24.0
LUX,Luxembourg,2004,18.0,23.0,41.0
LUX,Luxembourg,2005,64.0,24.0,88.0
LUX,Luxembourg,2006,26.0,26.0,52.0
LUX,Luxembourg,2007,25.0,15.0,40.0
LUX,Luxembourg,2008,23.0,48.0,71.0
LUX,Luxembourg,2009,24.0,60.0,84.0
LUX,Luxembourg,2010,21.0,79.0,100.0
LUX,Luxembourg,2011,43.0,85.0,128.0
LUX,Luxembourg,2012,52.0,109.0,161.0
LUX,Luxembourg,2013,56.0,113.0,169.0
LUX,Luxembourg,2014,90.0,128.0,218.0
LUX,Luxembourg,2015,119.0,128.0,247.0
LUX,Luxembourg,2016,301.0,143.0,444.0
LUX,Luxembourg,2017,512.0,156.0,668.0
LUX,Luxembourg,2018,243.0,152.0,395.0
LUX,Luxembourg,2019,359.0,117.0,476.0
LUX,Luxembourg,2020,679.0,129.0,808.0
LUX,Luxembourg,2021,1441.0,112.0,1553.0
LVA,Latvia,1992,70.0,73.0,143.0
LVA,Latvia,1993,163.0,155.0,318.0
LVA,Latvia,1994,87.0,179.0,266.0
LVA,Latvia,1995,90.0,210.0,300.0
LVA,Latvia,1996,273.0,196.0,469.0
LVA,Latvia,1997,40.0,162.0,202.0
LVA,Latvia,1998,90.0,195.0,285.0
LVA,Latvia,1999,91.0,91.0,182.0
LVA,Latvia,2000,81.0,98.0,179.0
LVA,Latvia,2001,63.0,117.0,180.0
LVA,Latvia,2002,64.0,150.0,214.0
LVA,Latvia,2003,24.0,91.0,115.0
LVA,Latvia,2004,43.0,108.0,151.0
LVA,Latvia,2005,57.0,112.0,169.0
LVA,Latvia,2006,37.0,114.0,151.0
LVA,Latvia,2007,8.0,139.0,147.0
LVA,Latvia,2008,9.0,206.0,215.0
LVA,Latvia,2009,3.0,240.0,243.0
LVA,Latvia,2010,7.0,178.0,185.0
LVA,Latvia,2011,10.0,173.0,183.0
LVA,Latvia,2012,12.0,193.0,205.0
LVA,Latvia,2013,8.0,225.0,233.0
LVA,Latvia,2014,4.0,103.0,107.0
LVA,Latvia,2015,1.0,136.0,137.0
LVA,Latvia,2016,18.0,95.0,113.0
LVA,Latvia,2017,7.0,90.0,97.0
LVA,Latvia,2018,24.0,86.0,110.0
LVA,Latvia,2019,5.0,82.0,87.0
LVA,Latvia,2020,1.0,93.0,94.0
LVA,Latvia,2021,4.0,104.0,108.0
MAC,"Macao SAR, China",2001,7.0,,7.0
MAC,"Macao SAR, China",2002,12.0,,12.0
MAC,"Macao SAR, China",2004,22.0,,22.0
MAC,"Macao SAR, China",2005,119.0,3.0,122.0
MAC,"Macao SAR, China",2006,131.0,,131.0
MAC,"Macao SAR, China",2007,291.0,1.0,292.0
MAC,"Macao SAR, China",2008,208.0,3.0,211.0
MAC,"Macao SAR, China",2009,123.0,1.0,124.0
MAC,"Macao SAR, China",2010,58.0,4.0,62.0
MAC,"Macao SAR, China",2011,56.0,4.0,60.0
MAC,"Macao SAR, China",2012,53.0,5.0,58.0
MAC,"Macao SAR, China",2013,54.0,6.0,60.0
MAC,"Macao SAR, China",2014,104.0,2.0,106.0
MAC,"Macao SAR, China",2015,62.0,3.0,65.0
MAC,"Macao SAR, China",2016,51.0,,51.0
MAC,"Macao SAR, China",2017,67.0,1.0,68.0
MAC,"Macao SAR, China",2018,54.0,1.0,55.0
MAC,"Macao SAR, China",2019,38.0,,38.0
MAC,"Macao SAR, China",2020,63.0,3.0,66.0
MAC,"Macao SAR, China",2021,35.0,2.0,37.0
MAR,Morocco,1980,315.0,29.0,344.0
MAR,Morocco,1981,299.0,36.0,335.0
MAR,Morocco,1982,284.0,47.0,331.0
MAR,Morocco,1983,300.0,16.0,316.0
MAR,Morocco,1984,294.0,28.0,322.0
MAR,Morocco,1985,255.0,35.0,290.0
MAR,Morocco,1986,225.0,29.0,254.0
MAR,Morocco,1987,234.0,72.0,306.0
MAR,Morocco,1988,238.0,83.0,321.0
MAR,Morocco,1989,204.0,60.0,264.0
MAR,Morocco,1990,268.0,61.0,329.0
MAR,Morocco,1991,301.0,55.0,356.0
MAR,Morocco,1993,256.0,42.0,298.0
MAR,Morocco,1994,253.0,107.0,360.0
MAR,Morocco,1995,292.0,89.0,381.0
MAR,Morocco,1996,237.0,90.0,327.0
MAR,Morocco,1998,401.0,97.0,498.0
MAR,Morocco,2000,,104.0,104.0
MAR,Morocco,2004,457.0,104.0,561.0
MAR,Morocco,2005,520.0,140.0,660.0
MAR,Morocco,2006,732.0,178.0,910.0
MAR,Morocco,2007,782.0,150.0,932.0
MAR,Morocco,2008,834.0,177.0,1011.0
MAR,Morocco,2009,856.0,135.0,991.0
MAR,Morocco,2010,882.0,152.0,1034.0
MAR,Morocco,2011,880.0,169.0,1049.0
MAR,Morocco,2012,843.0,197.0,1040.0
MAR,Morocco,2013,828.0,316.0,1144.0
MAR,Morocco,2014,742.0,355.0,1097.0
MAR,Morocco,2015,797.0,224.0,1021.0
MAR,Morocco,2016,1066.0,237.0,1303.0
MAR,Morocco,2017,2026.0,198.0,2224.0
MAR,Morocco,2018,2350.0,187.0,2537.0
MAR,Morocco,2019,2531.0,199.0,2730.0
MAR,Morocco,2020,2438.0,250.0,2688.0
MAR,Morocco,2021,2549.0,254.0,2803.0
MCO,Monaco,1980,54.0,14.0,68.0
MCO,Monaco,1981,56.0,20.0,76.0
MCO,Monaco,1982,37.0,9.0,46.0
MCO,Monaco,1983,46.0,19.0,65.0
MCO,Monaco,1984,51.0,11.0,62.0
MCO,Monaco,1985,54.0,15.0,69.0
MCO,Monaco,1986,40.0,10.0,50.0
MCO,Monaco,1987,55.0,19.0,74.0
MCO,Monaco,1988,67.0,16.0,83.0
MCO,Monaco,1989,50.0,9.0,59.0
MCO,Monaco,1990,56.0,21.0,77.0
MCO,Monaco,1991,42.0,12.0,54.0
MCO,Monaco,1992,13.0,9.0,22.0
MCO,Monaco,1993,11.0,10.0,21.0
