country_name,country_text_id,year,v2xcl_rol,v2xlg_legcon,v2x_jucon,v2x_liberal,rule_of_law,legislative_checks,judicial_independence,a5_preliminary
Denmark,DNK,1992,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1993,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1994,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1995,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1996,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1997,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1998,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,1999,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2000,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2001,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2002,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2003,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2004,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2005,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2006,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2007,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2008,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2009,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2010,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2011,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2012,0.991,0.981,0.989,0.984,0.991,0.981,0.989,0.987
Denmark,DNK,2013,0.989,0.981,0.989,0.984,0.989,0.981,0.989,0.9862
Denmark,DNK,2014,0.989,0.981,0.989,0.984,0.989,0.981,0.989,0.9862
Denmark,DNK,2015,0.99,0.981,0.989,0.983,0.99,0.981,0.989,0.9865999999999999
Denmark,DNK,2016,0.99,0.981,0.989,0.983,0.99,0.981,0.989,0.9865999999999999
Denmark,DNK,2017,0.99,0.981,0.985,0.982,0.99,0.981,0.985,0.9855999999999999
Denmark,DNK,2018,0.989,0.981,0.985,0.981,0.989,0.981,0.985,0.9852
Denmark,DNK,2019,0.987,0.981,0.985,0.98,0.987,0.981,0.985,0.9844
Denmark,DNK,2020,0.969,0.981,0.987,0.975,0.969,0.981,0.987,0.9777
Denmark,DNK,2021,0.975,0.981,0.985,0.976,0.975,0.981,0.985,0.9795999999999999
Denmark,DNK,2022,0.987,0.981,0.987,0.981,0.987,0.981,0.987,0.9849000000000001
Denmark,DNK,2023,0.987,0.967,0.988,0.977,0.987,0.967,0.988,0.98025
Denmark,DNK,2024,0.987,0.969,0.984,0.976,0.987,0.969,0.984,0.97995
Equatorial Guinea,GNQ,1900,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1901,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1902,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1903,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1904,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1905,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1906,0.038,,0.115,0.053,0.038,,0.115,
Equatorial Guinea,GNQ,1907,0.038,,0.115,0.053,0.038,,0.115,
Equatorial Guinea,GNQ,1908,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1909,0.036,,0.115,0.052,0.036,,0.115,
Equatorial Guinea,GNQ,1910,0.035,,0.115,0.052,0.035,,0.115,
Equatorial Guinea,GNQ,1911,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1912,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1913,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1914,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1915,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1916,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1917,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1918,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1919,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1920,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1921,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1922,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1923,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1924,0.038,,0.115,0.054,0.038,,0.115,
Equatorial Guinea,GNQ,1925,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1926,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1927,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1928,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1929,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1930,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1931,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1932,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1933,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1934,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1935,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1936,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1937,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1938,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1939,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1940,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1941,0.036,,0.115,0.053,0.036,,0.115,
Equatorial Guinea,GNQ,1942,0.038,,0.115,0.053,0.038,,0.115,
Equatorial Guinea,GNQ,1943,0.038,,0.115,0.053,0.038,,0.115,
Equatorial Guinea,GNQ,1944,0.04,,0.115,0.054,0.04,,0.115,
Equatorial Guinea,GNQ,1945,0.041,,0.115,0.054,0.041,,0.115,
Equatorial Guinea,GNQ,1946,0.041,,0.115,0.054,0.041,,0.115,
Equatorial Guinea,GNQ,1947,0.041,,0.115,0.054,0.041,,0.115,
Equatorial Guinea,GNQ,1948,0.041,,0.115,0.054,0.041,,0.115,
Equatorial Guinea,GNQ,1949,0.041,,0.115,0.054,0.041,,0.115,
Equatorial Guinea,GNQ,1950,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1951,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1952,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1953,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1954,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1955,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1956,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1957,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1958,0.061,,0.134,0.068,0.061,,0.134,
Equatorial Guinea,GNQ,1959,0.099,,0.134,0.082,0.099,,0.134,
Equatorial Guinea,GNQ,1960,0.174,0.1,0.134,0.146,0.174,0.1,0.134,0.1381
Equatorial Guinea,GNQ,1961,0.174,0.1,0.134,0.146,0.174,0.1,0.134,0.1381
Equatorial Guinea,GNQ,1962,0.174,0.1,0.134,0.146,0.174,0.1,0.134,0.1381
Equatorial Guinea,GNQ,1963,0.19,0.1,0.134,0.149,0.19,0.1,0.134,0.14450000000000002
Equatorial Guinea,GNQ,1964,0.226,0.159,0.134,0.186,0.226,0.159,0.134,0.17955000000000002
Equatorial Guinea,GNQ,1965,0.226,0.159,0.134,0.186,0.226,0.159,0.134,0.17955000000000002
Equatorial Guinea,GNQ,1966,0.226,0.159,0.134,0.186,0.226,0.159,0.134,0.17955000000000002
Equatorial Guinea,GNQ,1967,0.226,0.159,0.134,0.186,0.226,0.159,0.134,0.17955000000000002
Equatorial Guinea,GNQ,1968,0.202,0.159,0.144,0.178,0.202,0.159,0.144,0.17245000000000002
Equatorial Guinea,GNQ,1969,0.053,0.131,0.087,0.099,0.053,0.131,0.087,0.08879999999999999
Equatorial Guinea,GNQ,1970,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1971,0.003,0.036,0.009,0.007,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1972,0.003,0.043,0.009,0.005,0.003,0.043,0.009,0.018499999999999996
Equatorial Guinea,GNQ,1973,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1974,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1975,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1976,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1977,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1978,0.003,0.036,0.009,0.018,0.003,0.036,0.009,0.01605
Equatorial Guinea,GNQ,1979,0.011,0.036,0.015,0.018,0.011,0.036,0.015,0.020749999999999998
Equatorial Guinea,GNQ,1980,0.189,0.166,0.042,0.08,0.189,0.166,0.042,0.1442
Equatorial Guinea,GNQ,1981,0.198,0.166,0.042,0.083,0.198,0.166,0.042,0.14780000000000001
Equatorial Guinea,GNQ,1982,0.198,0.166,0.042,0.083,0.198,0.166,0.042,0.14780000000000001
Equatorial Guinea,GNQ,1983,0.198,0.166,0.042,0.105,0.198,0.166,0.042,0.14780000000000001
Equatorial Guinea,GNQ,1984,0.198,0.112,0.042,0.124,0.198,0.112,0.042,0.12890000000000001
Equatorial Guinea,GNQ,1985,0.198,0.112,0.042,0.124,0.198,0.112,0.042,0.12890000000000001
Equatorial Guinea,GNQ,1986,0.198,0.112,0.042,0.124,0.198,0.112,0.042,0.12890000000000001
Equatorial Guinea,GNQ,1987,0.191,0.112,0.042,0.122,0.191,0.112,0.042,0.12610000000000002
Equatorial Guinea,GNQ,1988,0.191,0.112,0.042,0.122,0.191,0.112,0.042,0.12610000000000002
Equatorial Guinea,GNQ,1989,0.191,0.112,0.042,0.122,0.191,0.112,0.042,0.12610000000000002
Equatorial Guinea,GNQ,1990,0.195,0.112,0.063,0.131,0.195,0.112,0.063,0.13295
Equatorial Guinea,GNQ,1991,0.195,0.112,0.063,0.131,0.195,0.112,0.063,0.13295
Equatorial Guinea,GNQ,1992,0.184,0.112,0.063,0.127,0.184,0.112,0.063,0.12855
Equatorial Guinea,GNQ,1993,0.191,0.112,0.063,0.129,0.191,0.112,0.063,0.13135000000000002
Equatorial Guinea,GNQ,1994,0.191,0.112,0.063,0.129,0.191,0.112,0.063,0.13135000000000002
Equatorial Guinea,GNQ,1995,0.185,0.112,0.063,0.129,0.185,0.112,0.063,0.12895
Equatorial Guinea,GNQ,1996,0.185,0.112,0.063,0.129,0.185,0.112,0.063,0.12895
Equatorial Guinea,GNQ,1997,0.175,0.112,0.063,0.123,0.175,0.112,0.063,0.12494999999999999
Equatorial Guinea,GNQ,1998,0.175,0.112,0.063,0.123,0.175,0.112,0.063,0.12494999999999999
Equatorial Guinea,GNQ,1999,0.178,0.112,0.063,0.124,0.178,0.112,0.063,0.12614999999999998
Equatorial Guinea,GNQ,2000,0.178,0.112,0.066,0.126,0.178,0.112,0.066,0.1269
Equatorial Guinea,GNQ,2001,0.178,0.112,0.066,0.126,0.178,0.112,0.066,0.1269
Equatorial Guinea,GNQ,2002,0.19,0.112,0.066,0.128,0.19,0.112,0.066,0.1317
Equatorial Guinea,GNQ,2003,0.19,0.112,0.066,0.128,0.19,0.112,0.066,0.1317
Equatorial Guinea,GNQ,2004,0.19,0.112,0.066,0.128,0.19,0.112,0.066,0.1317
Equatorial Guinea,GNQ,2005,0.19,0.112,0.066,0.13,0.19,0.112,0.066,0.1317
Equatorial Guinea,GNQ,2006,0.194,0.112,0.066,0.131,0.194,0.112,0.066,0.1333
Equatorial Guinea,GNQ,2007,0.189,0.112,0.066,0.13,0.189,0.112,0.066,0.1313
Equatorial Guinea,GNQ,2008,0.191,0.112,0.066,0.129,0.191,0.112,0.066,0.1321
Equatorial Guinea,GNQ,2009,0.187,0.112,0.066,0.129,0.187,0.112,0.066,0.1305
Equatorial Guinea,GNQ,2010,0.179,0.112,0.042,0.117,0.179,0.112,0.042,0.12129999999999999
Equatorial Guinea,GNQ,2011,0.179,0.112,0.042,0.117,0.179,0.112,0.042,0.12129999999999999
Equatorial Guinea,GNQ,2012,0.179,0.112,0.042,0.117,0.179,0.112,0.042,0.12129999999999999
Equatorial Guinea,GNQ,2013,0.181,0.134,0.042,0.125,0.181,0.134,0.042,0.1298
Equatorial Guinea,GNQ,2014,0.181,0.134,0.042,0.125,0.181,0.134,0.042,0.1298
Equatorial Guinea,GNQ,2015,0.181,0.134,0.023,0.118,0.181,0.134,0.023,0.12505
Equatorial Guinea,GNQ,2016,0.19,0.134,0.023,0.121,0.19,0.134,0.023,0.12865000000000001
Equatorial Guinea,GNQ,2017,0.183,0.134,0.023,0.12,0.183,0.134,0.023,0.12585
Equatorial Guinea,GNQ,2018,0.201,0.134,0.024,0.125,0.201,0.134,0.024,0.13330000000000003
Equatorial Guinea,GNQ,2019,0.201,0.134,0.019,0.123,0.201,0.134,0.019,0.13205000000000003
Equatorial Guinea,GNQ,2020,0.2,0.127,0.012,0.119,0.2,0.127,0.012,0.12745
Equatorial Guinea,GNQ,2021,0.199,0.137,0.012,0.122,0.199,0.137,0.012,0.13055
Equatorial Guinea,GNQ,2022,0.179,0.137,0.011,0.114,0.179,0.137,0.011,0.12229999999999999
Equatorial Guinea,GNQ,2023,0.213,0.137,0.011,0.127,0.213,0.137,0.011,0.1359
Equatorial Guinea,GNQ,2024,0.181,0.137,0.011,0.114,0.181,0.137,0.011,0.12310000000000001
Estonia,EST,1918,0.848,0.645,0.941,0.593,0.848,0.645,0.941,0.8001999999999999
Estonia,EST,1919,0.852,0.645,0.941,0.741,0.852,0.645,0.941,0.8018
Estonia,EST,1920,0.899,0.726,0.946,0.849,0.899,0.726,0.946,0.8502000000000001
Estonia,EST,1921,0.899,0.766,0.954,0.864,0.899,0.766,0.954,0.8662000000000001
Estonia,EST,1922,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1923,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1924,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1925,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1926,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1927,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1928,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1929,0.906,0.796,0.954,0.876,0.906,0.796,0.954,0.8795
Estonia,EST,1930,0.906,0.773,0.954,0.869,0.906,0.773,0.954,0.8714500000000001
Estonia,EST,1931,0.906,0.773,0.954,0.869,0.906,0.773,0.954,0.8714500000000001
Estonia,EST,1932,0.906,0.786,0.954,0.874,0.906,0.786,0.954,0.8760000000000001
Estonia,EST,1933,0.906,0.786,0.89,0.851,0.906,0.786,0.89,0.8600000000000001
Estonia,EST,1934,0.871,0.357,0.834,0.65,0.871,0.357,0.834,0.6818500000000001
Estonia,EST,1935,0.862,0.288,0.834,0.563,0.862,0.288,0.834,0.6541
Estonia,EST,1936,0.862,0.288,0.833,0.565,0.862,0.288,0.833,0.65385
Estonia,EST,1937,0.855,0.288,0.833,0.564,0.855,0.288,0.833,0.65105
Estonia,EST,1938,0.863,0.265,0.863,0.636,0.863,0.265,0.863,0.6537
Estonia,EST,1939,0.854,0.283,0.863,0.66,0.854,0.283,0.863,0.6564
Estonia,EST,1990,0.856,0.792,0.947,0.859,0.856,0.792,0.947,0.8563500000000001
Estonia,EST,1991,0.898,0.792,0.947,0.778,0.898,0.792,0.947,0.8731500000000001
Estonia,EST,1992,0.911,0.834,0.947,0.694,0.911,0.834,0.947,0.8930500000000001
Estonia,EST,1993,0.922,0.914,0.955,0.923,0.922,0.914,0.955,0.9274500000000001
Estonia,EST,1994,0.92,0.924,0.955,0.926,0.92,0.924,0.955,0.93015
Estonia,EST,1995,0.934,0.924,0.955,0.931,0.934,0.924,0.955,0.9357500000000001
Estonia,EST,1996,0.95,0.924,0.949,0.935,0.95,0.924,0.949,0.94065
Estonia,EST,1997,0.954,0.924,0.949,0.936,0.954,0.924,0.949,0.94225
Estonia,EST,1998,0.954,0.924,0.949,0.935,0.954,0.924,0.949,0.94225
Estonia,EST,1999,0.962,0.924,0.949,0.939,0.962,0.924,0.949,0.94545
Estonia,EST,2000,0.965,0.924,0.955,0.942,0.965,0.924,0.955,0.94815
Estonia,EST,2001,0.965,0.924,0.955,0.942,0.965,0.924,0.955,0.94815
Estonia,EST,2002,0.968,0.924,0.955,0.943,0.968,0.924,0.955,0.94935
Estonia,EST,2003,0.968,0.924,0.955,0.943,0.968,0.924,0.955,0.94935
Estonia,EST,2004,0.968,0.924,0.955,0.943,0.968,0.924,0.955,0.94935
Estonia,EST,2005,0.968,0.924,0.955,0.943,0.968,0.924,0.955,0.94935
Estonia,EST,2006,0.969,0.924,0.955,0.943,0.969,0.924,0.955,0.9497500000000001
Estonia,EST,2007,0.972,0.913,0.955,0.94,0.972,0.913,0.955,0.9471
Estonia,EST,2008,0.972,0.913,0.955,0.94,0.972,0.913,0.955,0.9471
Estonia,EST,2009,0.974,0.913,0.955,0.941,0.974,0.913,0.955,0.9479
Estonia,EST,2010,0.976,0.954,0.955,0.956,0.976,0.954,0.955,0.96305
Estonia,EST,2011,0.976,0.954,0.955,0.956,0.976,0.954,0.955,0.96305
Estonia,EST,2012,0.976,0.949,0.955,0.954,0.976,0.949,0.955,0.9613
Estonia,EST,2013,0.979,0.957,0.955,0.958,0.979,0.957,0.955,0.9653
Estonia,EST,2014,0.979,0.957,0.955,0.958,0.979,0.957,0.955,0.9653
Estonia,EST,2015,0.979,0.957,0.955,0.958,0.979,0.957,0.955,0.9653
Estonia,EST,2016,0.979,0.957,0.955,0.958,0.979,0.957,0.955,0.9653
Estonia,EST,2017,0.978,0.963,0.955,0.959,0.978,0.963,0.955,0.967
Estonia,EST,2018,0.978,0.97,0.955,0.962,0.978,0.97,0.955,0.9694499999999999
Estonia,EST,2019,0.974,0.962,0.947,0.954,0.974,0.962,0.947,0.96305
Estonia,EST,2020,0.976,0.951,0.933,0.945,0.976,0.951,0.933,0.9564999999999999
Estonia,EST,2021,0.977,0.959,0.963,0.962,0.977,0.959,0.963,0.9672000000000001
Estonia,EST,2022,0.979,0.966,0.969,0.966,0.979,0.966,0.969,0.97195
Estonia,EST,2023,0.979,0.947,0.967,0.959,0.979,0.947,0.967,0.9648
Estonia,EST,2024,0.977,0.958,0.968,0.961,0.977,0.958,0.968,0.9681
Fiji,FJI,1900,0.579,0.549,0.613,0.394,0.579,0.549,0.613,0.577
Fiji,FJI,1901,0.579,0.549,0.613,0.394,0.579,0.549,0.613,0.577
Fiji,FJI,1902,0.579,0.549,0.613,0.394,0.579,0.549,0.613,0.577
Fiji,FJI,1903,0.579,0.549,0.613,0.394,0.579,0.549,0.613,0.577
Fiji,FJI,1904,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1905,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1906,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1907,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1908,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1909,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1910,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1911,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1912,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1913,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1914,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1915,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1916,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1917,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1918,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1919,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1920,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1921,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1922,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1923,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1924,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1925,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1926,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1927,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1928,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1929,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1930,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1931,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1932,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1933,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1934,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1935,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1936,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1937,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1938,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1939,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1940,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1941,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1942,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1943,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1944,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1945,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1946,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1947,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1948,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1949,0.579,0.531,0.613,0.568,0.579,0.531,0.613,0.5707
Fiji,FJI,1950,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1951,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1952,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1953,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1954,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1955,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1956,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1957,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1958,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1959,0.617,0.531,0.613,0.584,0.617,0.531,0.613,0.5859
Fiji,FJI,1960,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1961,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1962,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1963,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1964,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1965,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1966,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1967,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1968,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1969,0.625,0.531,0.613,0.584,0.625,0.531,0.613,0.5891
Fiji,FJI,1970,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1971,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1972,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1973,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1974,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1975,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1976,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1977,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1978,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1979,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1980,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1981,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1982,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1983,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1984,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1985,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1986,0.857,0.746,0.524,0.699,0.857,0.746,0.524,0.7349
Fiji,FJI,1987,0.674,0.088,0.445,0.386,0.674,0.088,0.445,0.41165
